,B1_x_mean,B1_x_std,B1_x_skew,B1_x_kurtosis,B1_x_entropy,B1_x_rms,B1_x_max,B1_x_p2p,B1_x_crest,B1_x_clearence,B1_x_shape,B1_x_impulse,B1_y_mean,B1_y_std,B1_y_skew,B1_y_kurtosis,B1_y_entropy,B1_y_rms,B1_y_max,B1_y_p2p,B1_y_crest,B1_y_clearence,B1_y_shape,B1_y_impulse,B2_x_mean,B2_x_std,B2_x_skew,B2_x_kurtosis,B2_x_entropy,B2_x_rms,B2_x_max,B2_x_p2p,B2_x_crest,B2_x_clearence,B2_x_shape,B2_x_impulse,B2_y_mean,B2_y_std,B2_y_skew,B2_y_kurtosis,B2_y_entropy,B2_y_rms,B2_y_max,B2_y_p2p,B2_y_crest,B2_y_clearence,B2_y_shape,B2_y_impulse,B3_x_mean,B3_x_std,B3_x_skew,B3_x_kurtosis,B3_x_entropy,B3_x_rms,B3_x_max,B3_x_p2p,B3_x_crest,B3_x_clearence,B3_x_shape,B3_x_impulse,B3_y_mean,B3_y_std,B3_y_skew,B3_y_kurtosis,B3_y_entropy,B3_y_rms,B3_y_max,B3_y_p2p,B3_y_crest,B3_y_clearence,B3_y_shape,B3_y_impulse,B4_x_mean,B4_x_std,B4_x_skew,B4_x_kurtosis,B4_x_entropy,B4_x_rms,B4_x_max,B4_x_p2p,B4_x_crest,B4_x_clearence,B4_x_shape,B4_x_impulse,B4_y_mean,B4_y_std,B4_y_skew,B4_y_kurtosis,B4_y_entropy,B4_y_rms,B4_y_max,B4_y_p2p,B4_y_crest,B4_y_clearence,B4_y_shape,B4_y_impulse
11/24/2003 21:57,0.130227306,0.101468447,-0.021987873,0.701425646,5.052479521,0.155548912,0.635,1.135,4.08231721,0.114113163,1.194441601,4.876089504,0.126204307,0.091470237,0.085495186,0.668627147,4.985563363,0.148497242,0.549,1.049,3.697038348,0.111693394,1.176641639,4.350089262,0.129260022,0.101223064,-0.027971348,0.258836506,5.082991609,0.154935413,0.649,1.091,4.188842235,0.112574926,1.198633651,5.02088726,0.123768641,0.083941267,-0.04533944,0.419577654,4.942965844,0.144515446,0.549,0.837,3.798901878,0.110187789,1.167625701,4.435695467,0.142407295,0.131813599,-0.023894776,0.946634015,4.958833476,0.175314569,0.974,1.777,5.555727645,0.122111115,1.23107857,6.839537245,0.146959031,0.139572472,0.030579222,0.483845396,5.13368616,0.181116265,0.801,1.58,4.422573522,0.12581854,1.232426915,5.450498642,0.139558377,0.129268479,0.061845749,1.437227567,4.919629808,0.171837648,1.06,1.79,6.168613286,0.120017519,1.231295835,7.595387849,0.144332585,0.137007284,0.066728367,1.189823526,5.171975853,0.17793153,0.833,1.448,4.681576098,0.124052744,1.232788361,5.771392526
11/24/2003 22:07,0.130872406,0.10371925,-0.079145946,0.902812446,5.025624611,0.157167528,0.82,1.174,5.217362726,0.114221639,1.200921818,6.265644728,0.125914791,0.090842664,0.016596679,0.842722846,4.89331072,0.148466019,0.566,1.064,3.812320166,0.111332928,1.179099124,4.495103368,0.129087455,0.101113283,-0.048064042,0.185750512,5.076084431,0.154731643,0.735,1.101,4.750159614,0.112523565,1.198657469,5.693814302,0.122761805,0.08198047,-0.030642795,0.408312177,4.920718017,0.142842839,0.566,0.827,3.962396747,0.109701538,1.163577215,4.61055457,0.141477709,0.131649484,-0.022361939,0.99470714,4.854624321,0.174281221,1.016,1.985,5.829658487,0.12123334,1.231863468,7.181343323,0.14531232,0.138683988,0.011047095,0.628609969,5.066282475,0.179533271,0.891,1.677,4.962868424,0.124278477,1.235499308,6.131620501,0.14225011,0.131581928,0.084264621,0.980264628,5.179231132,0.174416297,0.789,1.343,4.523659856,0.122574382,1.226124162,5.546568651,0.144552713,0.13726209,0.004045657,0.948929406,5.149515142,0.178454647,0.894,1.517,5.0096762,0.123992324,1.234529912,6.184595116
11/24/2003 22:17,0.13045095,0.101923926,-0.043206172,1.070547256,5.127834989,0.156012995,0.769,1.223,4.929076588,0.114350807,1.195951391,5.894936,0.126349724,0.090020193,0.052049788,0.954246693,4.868305688,0.148308713,0.632,1.247,4.261381457,0.112179107,1.173795306,5.001989553,0.128911763,0.099665837,-0.068387713,0.226800316,5.114657508,0.154307726,0.664,1.001,4.303089792,0.112422221,1.197002678,5.150810005,0.123154646,0.082439469,-0.044095823,0.333123157,4.926900777,0.14353491,0.664,0.884,4.626052303,0.109761562,1.165485137,5.391595205,0.142309488,0.132733499,-0.018328571,0.861111297,4.996627926,0.17550952,0.901,1.724,5.133624655,0.122008476,1.233294582,6.331271471,0.146025099,0.138694883,-0.054869682,0.719983163,4.935278069,0.180350196,1.409,1.927,7.812578161,0.124700497,1.235062993,9.649026166,0.140588994,0.129807446,0.06999583,1.052006916,5.181699459,0.172932508,0.713,1.311,4.122995776,0.120713821,1.23005723,5.071520762,0.143775868,0.135907194,0.028194401,1.009824582,5.194785091,0.177555838,0.837,1.399,4.714010032,0.123173908,1.234948814,5.8215611
11/24/2003 22:27,0.131496118,0.105124084,-0.080419045,1.028663254,5.042605507,0.158033221,0.776,1.162,4.910359959,0.114854975,1.201809022,5.901314898,0.127156844,0.092803492,0.070496706,0.998080996,4.921761615,0.149878526,0.63,1.189,4.203404035,0.112472132,1.178690203,4.954511155,0.129595586,0.102253404,-0.040772177,0.162620825,5.141842071,0.155533491,0.618,0.957,3.973420746,0.112811374,1.200144975,4.768680944,0.123438303,0.083811111,-0.020506253,0.297870604,4.944228031,0.144176534,0.627,0.927,4.348835288,0.109837432,1.168004835,5.079460642,0.142342839,0.132877008,0.027190093,1.785143479,4.619197203,0.175306785,1.411,2.639,8.048747209,0.122049476,1.231581347,9.912686931,0.146593193,0.138798922,0.010401929,0.490797333,5.090843049,0.180581876,0.876,1.63,4.850985148,0.125439783,1.231857173,5.97572085,0.14423673,0.135874498,0.079941181,1.079523361,5.172034037,0.177684279,0.818,1.441,4.603671211,0.123881711,1.23189342,5.671232274,0.147132428,0.142127344,0.036574622,1.33393468,5.12001856,0.182576584,0.913,1.609,5.000641278,0.125880581,1.240899682,6.205294171
11/24/2003 22:37,0.130970213,0.102789411,-0.048350965,0.714091792,5.057580135,0.156602676,0.688,1.135,4.393283796,0.114814952,1.195712156,5.253102841,0.126489624,0.091296453,0.124061458,1.427518206,4.835110422,0.148800777,0.701,1.321,4.710996896,0.112132777,1.176387226,5.541956569,0.129872113,0.101454274,-0.051801564,0.172896212,5.133603549,0.155482378,0.63,0.894,4.051906115,0.113337795,1.197196034,4.85092593,0.123385663,0.083029878,-0.029096888,0.326448639,4.934070404,0.143883541,0.52,0.811,3.614033941,0.109940835,1.166128518,4.214428045,0.142964061,0.134708934,0.055459968,1.014616186,5.00376137,0.176383613,0.984,1.734,5.578749534,0.122284647,1.233761914,6.882848702,0.146681527,0.139956486,0.031454772,0.703506984,4.922944162,0.180946845,1.038,1.98,5.736491274,0.125582265,1.233603499,7.076555707,0.143566239,0.13395838,0.120817838,1.100037716,5.208447778,0.17612102,0.725,1.418,4.116487637,0.123734961,1.226757916,5.049933795,0.146634455,0.140834313,0.007793896,1.246146316,5.184105704,0.181783877,0.867,1.472,4.76939988,0.1256116,1.239707796,5.912662213
11/24/2003 22:47,0.130491186,0.102849773,-0.041930992,0.831375063,5.020656006,0.156447042,0.83,1.211,5.305309646,0.113981204,1.19890888,6.360582847,0.126109527,0.091321144,0.039760675,0.649566177,5.02347307,0.148775601,0.559,0.996,3.757336536,0.111427385,1.17973324,4.432654804,0.129781044,0.101625446,-0.015981729,0.118625195,5.135481807,0.155500626,0.596,0.933,3.832782009,0.112989959,1.19817672,4.592350174,0.123760535,0.084500221,-0.003446711,0.25692697,4.950591508,0.144530842,0.522,0.808,3.611685861,0.110110312,1.167826579,4.217822743,0.145914547,0.138987586,-0.053357099,1.234378641,4.917503003,0.180667817,1.194,1.956,6.608814009,0.124695503,1.238175502,8.182871604,0.147867181,0.142239406,-0.059257384,0.461421052,5.181176005,0.18280782,0.872,1.546,4.77003665,0.126399768,1.236297456,5.897184176,0.144612969,0.137244629,0.005912593,0.815883593,5.166592844,0.178879032,0.776,1.435,4.338127229,0.12376893,1.236950136,5.366047066,0.14645051,0.140109008,0.007686708,1.0193501,5.210788675,0.181300607,0.779,1.433,4.29673133,0.125441547,1.23796501,5.319203044
11/24/2003 22:57,0.130796719,0.102787745,0.002192852,0.958757269,5.079561225,0.156442751,0.645,1.097,4.122913959,0.114528654,1.1960755,4.931316374,0.126108697,0.091007886,0.022189701,0.650338631,5.021013455,0.148471889,0.615,0.981,4.142198246,0.111586979,1.177332676,4.876745348,0.130176522,0.101940741,-0.052990688,0.218681764,5.137529557,0.155950132,0.591,0.877,3.789672974,0.113580203,1.197989692,4.539989159,0.123682358,0.084500015,-0.071344791,0.331701081,4.951130805,0.144787036,0.518,0.799,3.577668371,0.109979284,1.170636129,4.188147852,0.144579423,0.137339524,0.068946095,1.600171524,4.760932232,0.178943363,1.24,2.326,6.929566879,0.123605026,1.237682094,8.576600845,0.149064017,0.145162282,0.004130198,0.708660594,4.980435412,0.184619337,1.006,1.924,5.449050023,0.127227613,1.238523827,6.748778287,0.141863128,0.131878072,0.047549878,1.079851589,5.131280314,0.174766863,0.845,1.475,4.835012675,0.12177701,1.23194001,5.956445564,0.144674301,0.137759185,-0.033442057,1.120555266,5.019741993,0.179213124,1.069,1.728,5.964964918,0.123940025,1.238735033,7.389011015
11/24/2003 23:07,0.130313883,0.102233591,-0.047833335,0.776043192,5.032900119,0.156062996,0.75,1.175,4.805751632,0.113976877,1.197593023,5.755334624,0.126282143,0.091490544,0.080652638,1.138525276,4.841034019,0.148918047,0.75,1.329,5.036327131,0.111653582,1.179248655,5.939081996,0.129805459,0.102367518,-0.051256745,0.139482039,5.143022519,0.155641047,0.647,0.896,4.157001065,0.113174127,1.19903314,4.984382042,0.124252844,0.08565951,-0.017873271,0.220011233,4.965746908,0.14536593,0.564,0.772,3.879863728,0.110454683,1.169920342,4.539131501,0.145173592,0.138726724,-0.026122008,1.389227815,4.839308924,0.179738516,1.16,2.137,6.453819852,0.124313431,1.238093737,7.990433937,0.146624054,0.141158533,-0.001613222,0.652583507,4.964263616,0.181098888,1.016,1.914,5.610194595,0.125290051,1.235123997,6.929285973,0.144359148,0.136697463,0.077584822,0.908320172,5.203234976,0.178036382,0.813,1.404,4.566482379,0.123621992,1.233287836,5.631787171,0.145463353,0.140212494,0.006971446,1.195196458,5.158966893,0.180213868,0.842,1.535,4.672226452,0.12466455,1.238895326,5.788399513
11/24/2003 23:17,0.129907271,0.10353421,-0.04270113,0.791408772,5.120138433,0.156029326,0.728,1.158,4.665789565,0.113393958,1.201082316,5.603997337,0.1266242,0.091596017,0.034667501,0.778220572,5.025499937,0.149062175,0.625,1.016,4.192881246,0.112109551,1.177201317,4.935865325,0.130652083,0.103863445,-0.066415933,0.090239723,5.148140948,0.15702255,0.676,1.015,4.305114143,0.11369551,1.201837328,5.174046877,0.124866693,0.085701457,-0.022249377,0.268389505,4.965417748,0.146074268,0.486,0.72,3.327074694,0.110960765,1.16984173,3.892150817,0.144879779,0.136418657,0.032441579,1.015149678,4.921000471,0.178773542,0.969,1.914,5.420265151,0.12401179,1.233944053,6.688303949,0.148558475,0.143611902,-0.026878815,0.858921629,4.94118132,0.183847851,1.348,2.002,7.332149892,0.126942916,1.23754536,9.073868079,0.144420724,0.13672292,0.065944488,1.008004207,5.226903841,0.178316815,0.75,1.412,4.205997052,0.123655834,1.234703794,5.193160517,0.147016602,0.139635288,0.082331136,1.089197926,5.072364454,0.181253719,0.962,1.66,5.307477306,0.126129094,1.232879253,6.543478658
11/24/2003 23:27,0.130217735,0.101415,0.03881367,0.789384811,5.003655232,0.155066153,0.784,1.197,5.055906684,0.114381531,1.190822071,6.020685266,0.126476635,0.091231399,0.026548176,0.846562451,4.932616728,0.148966772,0.591,1.089,3.967327706,0.111973776,1.177820489,4.672799856,0.129859759,0.102822511,-0.048789779,0.310001357,5.106462417,0.155898157,0.627,1.042,4.021856396,0.113019904,1.200511679,4.828285574,0.123552029,0.08449148,8.71E-05,0.475922774,4.949280064,0.144190851,0.613,0.891,4.251309943,0.110139471,1.167045597,4.961472551,0.146410958,0.141252802,-0.021560975,1.503083683,4.790234702,0.181419037,1.35,2.327,7.441335922,0.125062675,1.239108332,9.220621342,0.149940671,0.146300357,-0.013014445,0.565591086,5.055521757,0.185727685,1.108,1.789,5.965723422,0.127860844,1.238674495,7.38958945,0.155004053,0.138074062,0.041116755,0.905351531,5.190068106,0.189298204,0.835,1.411,4.411029699,0.133920138,1.221246803,5.386955916,0.146428537,0.140680342,0.013631494,0.833321902,5.251964193,0.18160164,0.769,1.357,4.234543246,0.125039711,1.240206621,5.251708568
11/24/2003 23:37,0.129838029,0.103243565,-0.029107907,0.93200673,5.005607572,0.156119643,0.706,1.192,4.522172775,0.113138608,1.20241846,5.437544026,0.126168221,0.09108845,0.102087919,0.845565598,5.019785662,0.148262813,0.54,0.979,3.642181001,0.111802183,1.175120102,4.280000108,0.130272816,0.102686008,-0.043232156,0.28465853,5.058675637,0.156146655,0.732,1.13,4.687900624,0.113658061,1.198612722,5.618977329,0.124450559,0.086320488,0.002363868,0.391295188,4.971804702,0.145592632,0.544,0.81,3.736452828,0.11064781,1.169883306,4.371213789,0.145343864,0.138424814,0.076453779,1.839132913,4.767437215,0.179825095,1.228,2.319,6.82885778,0.124519995,1.237238984,8.44892906,0.14952903,0.145999096,0.040996159,0.800431875,4.945374054,0.185335223,1.077,2.024,5.811091842,0.12757165,1.239459809,7.202614782,0.145950193,0.140352253,0.100158094,0.884126489,5.223803119,0.180251391,0.752,1.397,4.171951165,0.124976935,1.235019888,5.15244266,0.145912007,0.142240074,0.03214524,1.294989648,5.081754472,0.181904457,0.991,1.677,5.44791488,0.124372039,1.246672296,6.791764554
11/24/2003 23:47,0.130419112,0.103305014,-0.054899668,1.070191303,4.966535358,0.156563283,0.801,1.292,5.116142079,0.113910524,1.200462726,6.141737864,0.126128375,0.091353555,0.027999764,0.822778292,4.919368537,0.148803591,0.618,1.162,4.153125581,0.111474154,1.17977886,4.899769762,0.130104448,0.103835433,-0.05706706,0.270154977,5.125803633,0.156428302,0.728,1.053,4.65388929,0.113216248,1.202328621,5.595504294,0.124472923,0.085774977,-0.01993175,0.358269454,4.965908482,0.145721821,0.593,0.854,4.069397413,0.110601726,1.170710999,4.764088313,0.145241223,0.138261758,0.143281271,1.667573813,4.817919293,0.179199622,1.099,2.181,6.132825423,0.124416046,1.233806897,7.566722308,0.149607305,0.145741249,0.049215191,0.787325948,5.066924675,0.185302054,0.889,1.765,4.797572293,0.127772933,1.238589613,5.942223207,0.14390522,0.139490626,0.073656624,0.787614937,5.251288498,0.178242838,0.769,1.301,4.314338849,0.122823108,1.238612733,5.343795035,0.146478441,0.141968982,-0.002270169,1.258186522,5.053346442,0.181898636,1.042,1.716,5.728465179,0.125211666,1.241811655,7.113674822
11/24/2003 23:57,0.130302651,0.102291199,-0.033048054,1.046542246,5.001903277,0.155996893,0.732,1.232,4.69240115,0.114007743,1.197188938,5.61769075,0.125639875,0.090828848,0.056417647,0.689152452,5.000574347,0.148024182,0.574,1.018,3.877744774,0.111139749,1.178162446,4.568613269,0.131228038,0.104956854,-0.070993648,0.203192607,5.147520947,0.157958232,0.725,1.028,4.589820947,0.114118374,1.203692697,5.524733955,0.124702866,0.086157071,-0.071502309,0.401265326,4.970177402,0.146181939,0.649,0.957,4.439672953,0.110759265,1.172242011,5.20437115,0.144542067,0.137008983,0.096771492,1.073041295,4.864497875,0.178187405,1.099,2.058,6.167663762,0.123777229,1.23277194,7.603322819,0.148345818,0.144414505,0.009903522,0.442383177,5.237472094,0.183685511,0.793,1.435,4.317161414,0.126596028,1.238225073,5.345617507,0.14707432,0.139971361,0.024219922,0.948567064,5.214430969,0.181965423,0.852,1.426,4.682208231,0.125847534,1.237234499,5.792989557,0.146117047,0.140643513,0.050508361,1.155688083,5.177019179,0.180998266,0.85,1.512,4.696177577,0.124999959,1.238721083,5.817254174
11/25/2003 10:47,0.132357732,0.107671525,-0.012089219,0.754628563,4.608439999,0.159422835,0.718,1.221,4.50374628,0.115223561,1.204484485,5.424692517,0.127431125,0.094373577,0.054073339,0.676619628,4.978645637,0.15051944,0.652,1.118,4.331666391,0.11256384,1.181182703,5.116489415,0.133544118,0.109309776,-0.047095307,0.137623733,5.207043828,0.161243286,0.657,0.94,4.07458827,0.11578595,1.207415853,4.919722471,0.126453049,0.090464631,0.000923629,0.321101083,5.018852145,0.148738064,0.554,0.842,3.724668632,0.111979261,1.176231528,4.381072678,0.16760667,0.179137694,0.035846966,2.035132262,4.756648491,0.212511436,1.658,3.033,7.801933058,0.141442876,1.267917536,9.892207736,0.173178231,0.186756197,-0.036997244,1.723958597,4.742834948,0.218495085,1.831,3.235,8.380051209,0.14660209,1.26167754,10.57292239,0.14991191,0.14772944,0.048300241,0.939550011,5.138185667,0.186406633,0.857,1.638,4.597475881,0.128138393,1.243441121,5.716690564,0.148379364,0.145085829,-0.030773356,0.930940206,5.154612724,0.184744851,0.859,1.601,4.649655982,0.126597609,1.245084528,5.789214723
11/25/2003 10:57,0.132388886,0.108849786,-0.036603079,0.709133557,5.089381676,0.159751261,0.703,1.179,4.400591245,0.115139408,1.206681811,5.310113411,0.128754236,0.09561976,0.086706558,0.756205472,4.94730896,0.152112793,0.613,1.211,4.029904303,0.113634963,1.181419718,4.761008405,0.133726061,0.111457885,-0.057924579,0.225457346,5.185637732,0.161968444,0.72,1.045,4.445310356,0.11577104,1.211195803,5.384141247,0.126942282,0.091739474,0.03829723,0.352148897,5.033021664,0.149348806,0.647,0.945,4.332140419,0.112319425,1.17650954,5.096804533,0.168675668,0.182606389,0.059604631,7.605215813,4.295116761,0.215803992,2.534,4.912,11.74213684,0.142602215,1.279402029,15.0229137,0.173180282,0.185464719,0.00239273,2.180237699,4.588759392,0.218247635,1.895,3.663,8.682797398,0.146702832,1.260233743,10.94235427,0.1515574,0.149394504,0.018655599,0.759426516,5.153129531,0.188371645,0.913,1.643,4.846801657,0.129244156,1.242906281,6.024120224,0.149169491,0.144769628,0.003325567,0.661202436,5.306781678,0.18483658,0.771,1.325,4.171252252,0.127486798,1.239104451,5.168617231
11/25/2003 11:07,0.132768299,0.108631152,0.008177975,0.752933418,5.039918857,0.159719828,0.776,1.233,4.858507602,0.11571356,1.202996719,5.844768702,0.127071341,0.093505968,0.095177983,1.084921041,4.872611666,0.150174783,0.652,1.275,4.341607738,0.112147895,1.18181473,5.130975977,0.13464593,0.114304884,-0.059952732,0.101771437,5.25129917,0.163756137,0.674,1.001,4.115876291,0.115997766,1.216198192,5.005721303,0.126306363,0.092893649,0.000809015,0.288657284,5.045934064,0.149373832,0.591,0.908,3.956516298,0.111315211,1.182631094,4.679099198,0.168987011,0.181858729,0.01263484,2.971084991,4.657058749,0.214640009,1.76,3.427,8.199776017,0.142564021,1.270156847,10.41500165,0.173338298,0.184788291,-0.044941318,0.760412803,5.045672742,0.217724355,1.223,2.392,5.617194284,0.14697607,1.256066071,7.055567152,0.152954002,0.152004014,0.007599151,0.721419895,5.307365222,0.190500383,0.801,1.424,4.204715965,0.130385152,1.245474983,5.236868544,0.149250159,0.145580746,-0.02250146,0.883395266,5.222962186,0.185703069,0.842,1.489,4.534120009,0.12722599,1.244240344,5.64153504
11/25/2003 11:17,0.133592949,0.109580426,-0.051456615,0.64535126,5.046117212,0.161216443,0.759,1.206,4.707956491,0.116199388,1.206773595,5.681437579,0.128489868,0.095002836,0.0756812,0.855432745,4.934353384,0.151913926,0.667,1.189,4.390644213,0.113281607,1.182302766,5.191070799,0.135573954,0.115193787,-0.012239215,0.122179527,5.260018776,0.16425151,0.583,0.976,3.549434636,0.117300866,1.211527036,4.300236023,0.128174569,0.096039077,0.018885374,0.343074436,5.077337199,0.151815519,0.64,0.921,4.215642812,0.112837214,1.184443371,4.993190183,0.171389277,0.184466844,-0.08393108,2.000775379,4.664849735,0.21688539,2.168,3.486,9.99606292,0.144915855,1.265454838,12.64956618,0.176847307,0.191059105,0.033634927,0.894678113,5.153056762,0.222081737,1.101,2.153,4.957634127,0.150098978,1.25578241,6.225709731,0.152355047,0.150364101,0.047001812,0.771003737,5.299538578,0.189023574,0.771,1.389,4.078856326,0.130309826,1.240678127,5.060547826,0.148887104,0.145527621,-0.027108749,0.772770766,5.280717116,0.185186534,0.815,1.377,4.40096795,0.126924765,1.243805064,5.473946224
11/25/2003 11:27,0.134400508,0.110159962,0.015072779,0.904345179,4.986833536,0.161753086,0.82,1.452,5.069455066,0.117229091,1.203515436,6.101167423,0.128254798,0.094374352,0.051081986,0.794117796,4.96166887,0.151419416,0.596,1.162,3.936087025,0.113400212,1.180614052,4.646999654,0.138554812,0.119231763,0.035858881,0.310468606,5.233750939,0.168170176,0.647,1.074,3.847293353,0.119598805,1.21374475,4.669632108,0.128495288,0.097223211,0.002236549,0.538800215,5.086791478,0.152495008,0.618,0.984,4.05259167,0.113171901,1.186775101,4.809514888,0.177349529,0.194307667,-0.044449576,2.731701687,4.610875068,0.22668563,2.126,3.847,9.37862713,0.149134179,1.278185691,11.987627,0.181068656,0.199102624,-0.05078149,1.276648058,5.039348536,0.229388442,1.56,2.576,6.800691366,0.152738939,1.266858925,8.615516551,0.153540212,0.155147012,-0.016227907,1.033430397,5.189459498,0.192656965,0.867,1.641,4.5002266,0.13017676,1.25476553,5.646729213,0.14964427,0.146985534,-0.014305287,0.816609749,5.319287528,0.186258323,0.784,1.346,4.209207883,0.12758848,1.244673939,5.239091356
11/25/2003 11:37,0.133074222,0.110250407,-0.064465121,0.610378193,5.096042672,0.16103716,0.723,1.18,4.489646995,0.115378503,1.210130383,5.433058237,0.127875531,0.095831983,0.043969747,0.637379284,4.998086216,0.151597182,0.598,1.103,3.944664361,0.112502023,1.185505784,4.676422418,0.137502271,0.118846059,-0.020731991,0.305166799,5.188686344,0.16735488,0.645,1.089,3.8540854,0.118730247,1.217106302,4.690831628,0.128595976,0.097570153,0.021374897,0.472723464,5.090135504,0.152763161,0.569,0.908,3.724719999,0.113065742,1.187931108,4.424710758,0.179382782,0.196707961,-0.057133515,1.925513213,4.73621847,0.22823053,1.892,3.452,8.289863767,0.151196442,1.272310123,10.54727759,0.182042092,0.199854986,0.03248801,0.976112076,5.178374144,0.230228546,1.309,2.205,5.685654628,0.153511283,1.264699521,7.190644682,0.153037307,0.152257582,0.008984014,0.852142308,5.254406741,0.190749464,0.889,1.512,4.660563567,0.130434214,1.2464246,5.809041078,0.150195469,0.148213787,-0.04294134,0.915193708,5.221122398,0.18730333,0.935,1.526,4.99190271,0.127823832,1.247063788,6.225221101
11/25/2003 11:47,0.133069339,0.109559074,-0.033571475,0.670986256,5.083390523,0.160463386,0.771,1.254,4.804834431,0.115774778,1.205862947,5.793971804,0.126880268,0.095147815,0.04614177,0.75999219,4.931213998,0.150596867,0.613,1.199,4.070469808,0.111491816,1.186921101,4.831326507,0.137732751,0.119833422,-0.020429477,0.135582573,5.264269729,0.167566221,0.613,1.055,3.658255196,0.118841423,1.216604044,4.450648065,0.129592412,0.099679329,0.022500804,0.387812127,5.116459209,0.154108943,0.552,0.94,3.58188168,0.113791761,1.189181843,4.259508659,0.179401484,0.19964442,-0.133810178,2.892647929,4.690517271,0.229899608,2.297,3.632,9.991317595,0.15077555,1.281481081,12.80368447,0.185012745,0.205045587,0.042357689,1.108562336,5.112031241,0.235013445,1.36,2.446,5.786902954,0.155517109,1.270255438,7.350844947,0.1576764,0.159743118,0.031428538,0.619536085,5.314900987,0.196448572,0.818,1.511,4.163939659,0.134272796,1.245897114,5.187840405,0.152122076,0.149860288,-0.018790432,0.822267051,5.195367074,0.189132903,0.869,1.582,4.594652685,0.129733253,1.24329688,5.71251735
11/25/2003 11:57,0.13415489,0.111694823,-0.011515117,0.854155734,5.050979024,0.162177099,0.72,1.303,4.439591062,0.116512235,1.208879518,5.366930702,0.128161922,0.095906568,0.06181382,0.765860008,4.961688366,0.151677135,0.647,1.189,4.265639631,0.113085823,1.1834805,5.048301321,0.139183652,0.121369837,0.015515943,0.18225696,5.27896027,0.168999677,0.61,1.027,3.609474352,0.120223606,1.214220745,4.382698638,0.129279066,0.100791684,0.012016447,0.393512531,5.126204174,0.154089972,0.603,0.911,3.913298139,0.113420672,1.191917425,4.664328239,0.179997119,0.202328027,-0.095725775,4.490304268,4.440456095,0.232642586,2.52,4.72,10.83206666,0.150665574,1.292479498,14.00022408,0.186463011,0.207462873,0.079669198,1.708134193,4.79217016,0.237027815,1.831,3.425,7.724831796,0.157082723,1.271178737,9.819641929,0.154596172,0.154961258,-0.002191978,0.809030401,5.298851159,0.193037489,0.801,1.47,4.149453056,0.131655115,1.248656336,5.18124085,0.150359881,0.147831087,-0.023501182,0.769535423,5.305020204,0.187189672,0.781,1.418,4.172238731,0.12823774,1.24494427,5.194204701
11/25/2003 12:07,0.133629816,0.109977655,-0.002011673,0.475204288,5.094635872,0.161249667,0.686,1.179,4.254272352,0.116047676,1.206689285,5.133584862,0.127473754,0.09492225,0.001219732,0.604844259,5.045659933,0.151160386,0.566,1.03,3.744367263,0.112252986,1.185815758,4.440129705,0.140157625,0.12395005,0.002936568,0.143281724,5.246620337,0.170908162,0.637,1.196,3.727147908,0.120600263,1.219399676,4.544882953,0.130474242,0.10171177,0.004386234,0.333836016,5.134724764,0.155782476,0.54,0.994,3.46637192,0.114209177,1.193971113,4.138747941,0.18348601,0.205546322,-0.076888263,2.170220676,4.807872022,0.235673424,1.682,3.315,7.136994805,0.153822517,1.284421758,9.166911414,0.188371454,0.210123434,0.031905974,1.625037751,4.944663043,0.239692395,1.66,2.944,6.925543043,0.158817702,1.272445429,8.812375588,0.157659896,0.159822793,0.04181474,0.657014942,5.201619325,0.196454166,0.911,1.682,4.63721395,0.13424705,1.246063024,5.778260839,0.149518531,0.146638901,-0.010774121,0.615302737,5.323296039,0.185864618,0.798,1.386,4.293447604,0.127400696,1.243087508,5.337131081
11/25/2003 12:17,0.134231798,0.110725424,0.0026945,0.702110651,5.050146124,0.161814546,0.82,1.289,5.067529589,0.116723928,1.205485943,6.108835683,0.128010792,0.094968416,0.057288995,0.732328108,4.70800706,0.151575963,0.62,1.221,4.090358319,0.112624995,1.18408738,4.843341663,0.139799551,0.124660264,-0.025716145,0.350285817,5.262205423,0.171163925,0.715,1.111,4.177282097,0.120107166,1.224352469,5.114465648,0.130398945,0.102435687,0.011342517,0.507010504,5.13927429,0.155765554,0.566,0.905,3.633666005,0.114257727,1.194530785,4.340525906,0.184313101,0.20770607,0.107799831,4.174753176,4.534840276,0.236728304,2.546,4.404,10.75494548,0.155235813,1.284381317,13.81345104,0.189405684,0.213184106,0.015355546,1.348251989,5.106335369,0.241480216,1.384,2.573,5.731318379,0.159491623,1.274936481,7.307066883,0.158931002,0.161924874,0.011918433,0.732485116,5.252452761,0.19823942,0.884,1.614,4.459254377,0.135389217,1.247330078,5.562162109,0.15096411,0.149519226,-0.016019327,0.697836068,5.206990335,0.188149844,0.891,1.565,4.735587225,0.128546184,1.246321692,5.902065084
